id,district_name,country_name,id,load_id,source_emlak_id,age,price,createdate,updateddate,maplocation_lon,maplocation_lat,city_id,country_id,district_id,sqm_netsqm,room,livingroom,floor_count,detaildescription,is_furnished,is_gaz,is_furnished,price,sqm_netsqm,sqm_price
1180,G?zeloba,Muratpa?a,1180,3,39722302,15,22000,27:29.0,00:00.0,30.83086957,36.8608242,7,2039,11047,85,2,1,8,Kundu Garanti Bankas? Arkas? E?yal? 2+1 Kiral?k hepsiemlak'ta! Antalya Muratpa?a G?zeloba Emlak??dan Kiral?k 90 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,22000,85,258
647,?afak,Kepez,647,3,39647287,15,8000,07:11.8,00:00.0,30.64353267,36.92828617,7,2037,11076,130,3,1,4,KEPEZ ?AFAKTA YABANCIYA UYGUN 3+1 E?YASIZ DA?RE hepsiemlak'ta! Antalya Kepez ?afak Emlak??dan Kiral?k 135 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,8000,130,61
916,G?zeloba,Muratpa?a,916,3,39845904,15,16000,10:55.3,24:04.9,30.79625442,36.85948588,7,2039,11047,130,3,1,9,Kundu da site i?i e?yal? 3 + 1 daire hepsiemlak'ta! Antalya Muratpa?a G?zeloba Emlak??dan Kiral?k 145 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,16000,130,123
29,Alt?nkum,Konyaalt?,29,3,39812213,15,40000,17:43.8,44:07.0,30.63841081,36.86448288,7,2038,11037,200,4,1,2,DEN?ZE 100 METRE MESAFEDE K?RALIK MOB?LYALI DUBLEKS DA?RE hepsiemlak'ta! Antalya Konyaalt? Alt?nkum Emlak??dan Kiral?k 230 m2 4+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,40000,200,200
146,Fener,Muratpa?a,146,3,39698714,15,40000,28:37.3,21:09.7,30.75428272,36.85111286,7,2039,11177,150,3,1,11,Eski Lara yolunda nezih site i?inde arakat 3+1 hepsiemlak'ta! Antalya Muratpa?a Fener Emlak??dan Kiral?k 160 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,40000,150,266
1121,Fener,Muratpa?a,1121,3,39654980,15,24500,17:27.1,00:00.0,30.74957779,36.85835927,7,2039,11177,140,3,1,4,S?nmez den Laura yak?n? katta mobilyal? 3+1 hepsiemlak'ta! Antalya Muratpa?a Fener Emlak??dan Kiral?k 150 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,24500,140,175
847,Sar?su,Konyaalt?,847,3,39845974,15,15000,33:49.9,37:29.0,30.5927441,36.84181182,7,2038,11196,100,3,1,6,¿–≈Õƒ¿ 3+1! — ÏÂ·ÂÎ¸˛ Ë ÚÂıÌËÍÓÈ! √‡ÁÓ‚˚Ï ÓÚÓÔÎÂÌËÂÏ!/K?RALIK EV hepsiemlak'ta! Antalya Konyaalt? Sar?su Emlak??dan Kiral?k 110 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,100,150
661,Gazi,Kepez,661,3,39872119,15,6500,12:55.3,27:37.4,30.71555,36.940836,7,2037,11102,60,1,1,5,KEPEZ DEVLET HASTANES?NE ?OK YAKIN E?YALI 2+1 K?RALIK DA?RE hepsiemlak'ta! Antalya Kepez Gazi Emlak??dan Kiral?k 70 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,6500,60,108
124,G?zelba?,Muratpa?a,124,3,39833260,15,24000,36:25.0,55:50.2,30.80050832,36.86806547,7,2039,11048,270,5,2,3,LARA G?ZELBA? MAH. YABANCIYA UYGUN K?RALIK BAH?EL? TR?BLEX V?LLA . EN--RU--ARAB?C !!!! hepsiemlak'ta! Antalya Muratpa?a G?zelba? Emlak??dan Kiral?k 275 m2 5+2 Villa ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,24000,270,88
653,?a?layan,Muratpa?a,653,3,39813811,15,19500,40:47.7,37:31.8,30.77794122,36.85781821,7,2039,11046,70,2,1,4,?A?LAYAN DA SIFIR E?YALI KIRALIK 2+1 BAHCE KATI hepsiemlak'ta! Antalya Muratpa?a ?a?layan Emlak??dan Kiral?k 80 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,19500,70,278
765,?irinyal?,Muratpa?a,765,3,39831875,15,15000,24:00.0,33:46.1,30.75335037,36.84942332,7,2039,11160,55,1,1,7,LARA CADDES?NDE DEN?ZE Y?R?ME MESAFES?NDE 1+1 E?YALI DA?RE hepsiemlak'ta! Antalya Muratpa?a ?irinyal? Emlak??dan Kiral?k 65 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,55,272
1284,?a?layan,Muratpa?a,1284,3,39685908,15,18000,51:27.0,00:00.0,30.76603436,36.85370566,7,2039,11046,160,3,1,10,ANTALYA ?A?LYAN`DA K?RALIK 3+1 E?YLI DA?RE hepsiemlak'ta! Antalya Muratpa?a ?a?layan Emlak??dan Kiral?k 170 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,18000,160,112
769,?irinyal?,Muratpa?a,769,3,39696105,15,12000,06:44.4,59:48.2,30.74164776,36.86427668,7,2039,11160,160,3,1,11,KIRCAM? DE 3+1 K?RALIK DA?RE hepsiemlak'ta! Antalya Muratpa?a ?irinyal? Emlak??dan Kiral?k 180 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,12000,160,75
654,Y?kseli?,Kepez,654,3,39583329,15,12000,56:02.8,11:53.7,30.69011323,36.91240617,7,2037,11070,135,2,1,3,EMLAK?IM dan Dokuma Y?kseli? de Full K?RALIK E?yal? DUBLEKS hepsiemlak'ta! Antalya Kepez Y?kseli? Emlak??dan Kiral?k 150 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,12000,135,88
958,?irinyal?,Muratpa?a,958,3,39717255,15,50000,28:21.1,02:37.0,30.73346273,36.85900611,7,2039,11160,155,3,1,9,Antalya Muratpa?a ye?ilbah?e 3+1 full e?yal? kiral?k hepsiemlak'ta! Antalya Muratpa?a ?irinyal? Emlak??dan Kiral?k 160 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,50000,155,322
670,Liman,Konyaalt?,670,3,39834451,15,15000,15:05.3,19:43.2,30.61680839,36.84986135,7,2038,11034,55,1,1,5,KONYAALTI L?MAN MAHALLES?NDE K?RALIK E?YALI DA?RE hepsiemlak'ta! Antalya Konyaalt? Liman Emlak??dan Kiral?k 60 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,55,272
1262,Toros,Konyaalt?,1262,1,39031771,15,35000,21:07.8,00:00.0,30.64731767,36.88541577,7,2038,11074,160,3,1,4,KONYAALTI PINARBA?IN'DA 3+1 E?YALI DO?ALGAZLI K?RALIK DA?RE hepsiemlak'ta! Antalya Konyaalt? Toros Emlak??dan Kiral?k 170 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,35000,160,218
1202,Liman,Konyaalt?,1202,3,38600950,15,15000,56:37.1,00:00.0,30.61642,36.851822,7,2038,11034,105,2,1,9,K?RALIK 2+1 FUL E?YALI hepsiemlak'ta! Antalya Konyaalt? Liman Emlak??dan Kiral?k 115 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,105,142
830,??retmenevleri,Konyaalt?,830,3,39722500,15,20000,56:48.5,00:00.0,30.63979966,36.87477779,7,2038,11152,140,3,1,4,KAPLAN DAN KONYAALTI ?GRETMENEVLERI 3+1 DOGALGAZLI FULL ESYALI DA?RE hepsiemlak'ta! Antalya Konyaalt? ??retmenevleri Emlak??dan Kiral?k 150 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20000,140,142
141,Dutlubah?e,Muratpa?a,141,3,38511945,15,8000,21:46.5,45:37.1,30.702089,36.907358,7,2039,11061,40,1,1,6,ANTALYA DUTLUBAH?E S?TE ???NDE E?YALI 1+1 BALKONLU K?RALIK DA?RE hepsiemlak'ta! Antalya Muratpa?a Dutlubah?e Emlak??dan Kiral?k 50 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,8000,40,200
681,Fener,Muratpa?a,681,3,39792913,15,20000,56:55.8,09:49.6,30.75674298,36.85628252,7,2039,11177,55,2,1,3,Fener Mahallesinde 2+1E?yal? Kiral?k hepsiemlak'ta! Antalya Muratpa?a Fener Emlak??dan Kiral?k 60 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,20000,55,363
844,Liman,Konyaalt?,844,3,39791464,15,20000,52:11.1,19:03.3,30.61642,36.851822,7,2038,11034,110,2,1,8,KONYAALTI L?MAN DEN?Z MANZARALI AYRI MUTFAK GEN?? E?YALI 2+1 hepsiemlak'ta! Antalya Konyaalt? Liman Emlak??dan Kiral?k 120 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20000,110,181
1256,G?zeloba,Muratpa?a,1256,3,39764468,15,20000,19:15.1,42:22.2,30.79781888,36.86276785,7,2039,11047,80,2,1,3,G?ZELOBA DA 2+1 AYRI MUTFAKLI ARAKAT MOB?LYALI hepsiemlak'ta! Antalya Muratpa?a G?zeloba Emlak??dan Kiral?k 100 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20000,80,250
690,Kanal,Kepez,690,3,39811914,15,5500,40:07.9,44:51.7,30.67707274,36.92193462,7,2037,11072,95,2,1,2,kepez kanalda kiralik 110 m2 arakat daire hepsiemlak'ta! Antalya Kepez Kanal Emlak??dan Kiral?k 110 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,5500,95,57
1642,Liman,Konyaalt?,1642,3,39882864,15,18000,23:01.9,26:25.9,30.61224317,36.84989091,7,2038,11034,115,3,1,5,TOTALLY FURNISHED FLAT IN KONYAALTI LIMAN hepsiemlak'ta! Antalya Konyaalt? Liman Emlak??dan Kiral?k 120 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,18000,115,156
1140,Ye?ilyurt,Kepez,1140,3,39827032,15,8000,44:28.1,58:49.1,30.64252916,36.90737727,7,2037,11197,50,1,1,4,A K MUTLUDAN 6-7 AY K?RALIK L?X E?YALI 1+1 ?ATI KATI TERASLI hepsiemlak'ta! Antalya Kepez Ye?ilyurt Emlak??dan Kiral?k 60 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,8000,50,160
1048,G?lveren,Kepez,1048,1,39866738,15,12000,08:07.5,09:58.8,30.64260475,36.90174468,7,2037,11075,105,2,1,3,A K MUTLUDAN ?KAMET ?ZN? OTURMA ?ZN? UYGUN 2+1 E?YALI DA?RE hepsiemlak'ta! Antalya Kepez G?lveren Emlak??dan Kiral?k 110 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,12000,105,114
719,Alt?nkum,Konyaalt?,719,1,39811987,15,22000,50:11.3,55:29.9,30.63932513,36.86683775,7,2038,11037,80,2,1,4,KONYAALTI SAH?L?NE 5 DAK?KALIK MESAFEDE E?YALI 2+1 K?RALIK DA?RE hepsiemlak'ta! Antalya Konyaalt? Alt?nkum Emlak??dan Kiral?k 90 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,22000,80,275
1584,Gazi,Kepez,1584,3,39877468,15,6500,30:52.9,58:56.5,30.71649056,36.93936333,7,2037,11102,80,2,1,13,Gazi mah 2+1 Kiral?k daire hepsiemlak'ta! Antalya Kepez Gazi Emlak??dan Kiral?k 85 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,6500,80,81
1211,Toros,Konyaalt?,1211,3,39722206,15,20500,12:40.6,00:00.0,30.64619976,36.88241928,7,2038,11074,110,3,1,4,KONYAALTI TOROS mh'de OTURUM ?ZN?NE UYGUN / BALKONLU / FULL E?YALI 3+1 TERS DUBLEKS DA?RE hepsiemlak'ta! Antalya Konyaalt? Toros Emlak??dan Kiral?k 125 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20500,110,186
1213,Arapsuyu,Konyaalt?,1213,3,39783434,15,20000,12:31.3,00:00.0,30.65138504,36.87724175,7,2038,11038,85,2,1,3,KONYAALTINDA YABANCIYA UYGUN E?YALI 2+1 DA?RE DENIZE Y?R?ME MESAFES?NDE hepsiemlak'ta! Antalya Konyaalt? Arapsuyu Emlak??dan Kiral?k 95 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20000,85,235
1160,Toros,Konyaalt?,1160,3,39797035,15,28000,03:43.7,22:29.8,30.64582895,36.88383306,7,2038,11074,155,3,1,3,KONYAALTI TOROS 3+1 DO?ALGAZLI E?YALI K?RALIK DA?RE hepsiemlak'ta! Antalya Konyaalt? Toros Emlak??dan Kiral?k 170 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,28000,155,180
771,Fener,Muratpa?a,771,1,39817283,15,9000,48:40.2,13:09.8,30.75938366,36.85585852,7,2039,11177,70,2,1,3,Terracity arkas? Kiral?k arakat 2+1 g?ney cephe hepsiemlak'ta! Antalya Muratpa?a Fener Emlak??dan Kiral?k 75 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,9000,70,128
825,G?ndo?du,Kepez,825,1,39320248,15,5500,18:52.7,00:00.0,30.70221766,36.9260652,7,2037,11092,90,2,1,3,K?RALIK 2 KAT 2+1 100m2 CADDE ?ZER?NDE G?NDO?DU MAHALLES? A?IKLAMA OKUYUN hepsiemlak'ta! Antalya Kepez G?ndo?du Emlak??dan Kiral?k 100 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,5500,90,61
954,Fener,Muratpa?a,954,3,39828472,15,12000,59:28.7,33:58.4,30.75919261,36.8571618,7,2039,11177,60,1,1,3,Terracity arkas? 1+1 bah?e kat? g?ney cephe hepsiemlak'ta! Antalya Muratpa?a Fener Emlak??dan Kiral?k 70 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,12000,60,200
1041,G?zeloba,Muratpa?a,1041,3,39824114,15,20000,35:21.4,36:58.5,30.79241943,36.85852814,7,2039,11047,90,2,1,3,RW TERRA DAN G?ZELOBADA MOB?LYALI ARAKAT 2+1 hepsiemlak'ta! Antalya Muratpa?a G?zeloba Emlak??dan Kiral?k 100 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20000,90,222
1485,?afak,Kepez,1485,3,39894426,15,3500,55:27.8,05:00.0,30.64332856,36.92701782,7,2037,11076,85,2,1,1,ANTALYA KEPEZ ?NSALDA K?RALIK 2+1 M?STAK?L EV NO.18657 hepsiemlak'ta! Antalya Kepez ?afak Emlak??dan Kiral?k 90 m2 2+1 M?stakil Ev ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,3500,85,41
383,Alt?nkum,Konyaalt?,383,1,39844714,15,15000,24:41.2,30:20.0,30.63547036,36.86321239,7,2038,11037,140,2,1,5,denize 200 mt2 hepsiemlak'ta! Antalya Konyaalt? Alt?nkum Emlak??dan Kiral?k 150 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,140,107
1,Yeni Do?an,Kepez,1,3,39763007,15,10000,34:59.2,00:00.0,30.663122,36.915207,7,2037,11082,130,3,1,13,KEPEZ_YEN?DO?AN_MAH_3+1_145M2_S?TEDE_K?RALIK_DA?RE hepsiemlak'ta! Antalya Kepez Yeni Do?an Emlak??dan Kiral?k 145 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,10000,130,76
1389,K?z?lsaray,Muratpa?a,1389,3,39709160,15,14000,35:12.7,00:00.0,30.70052831,36.8913164,7,2039,11180,50,1,1,5,??GEN MAHALLES? E?YALI K?RALIK 1+1 hepsiemlak'ta! Antalya Muratpa?a K?z?lsaray Emlak??dan Kiral?k 60 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,14000,50,280
1487,Liman,Konyaalt?,1487,3,39894682,15,12999,30:59.1,44:06.0,30.61642,36.851822,7,2038,11034,70,1,1,5,1+1 Ã≈¡À»–Œ¬¿ÕÕ¿ﬂ  ¬¿–“»–¿ ¬ ¿–≈Õƒ” ¬ –¿…ŒÕ≈ À»Ã¿Õ¿ — ¡¿——≈…ÕŒÃ (A.E.10/L-4) hepsiemlak'ta! Antalya Konyaalt? Liman Emlak??dan Kiral?k 80 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,12999,70,185
331,Arapsuyu,Konyaalt?,331,3,39802864,15,19000,17:13.7,36:19.7,30.65341479,36.87399038,7,2038,11038,85,2,1,1,ARAPSUYUNíDA 2+1 BAH?E KATI FULL E?YALI K?RALIK DA?RE hepsiemlak'ta! Antalya Konyaalt? Arapsuyu Emlak??dan Kiral?k 100 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,19000,85,223
401,?a?layan,Muratpa?a,401,3,39673800,15,14000,46:20.2,33:55.9,30.77581471,36.85629572,7,2039,11046,165,3,1,9,?a?layanda site i?inde Kiral?k arakat 3+1 hepsiemlak'ta! Antalya Muratpa?a ?a?layan Emlak??dan Kiral?k 170 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,14000,165,84
1471,S?t??ler,Kepez,1471,3,39900079,15,6000,19:49.4,34:05.4,30.71722648,36.9352671,7,2037,11101,95,2,1,13,KEPEZ GAZ? MAHALLES?NDE DO?ALGAZLI K?RALIK DA?RE 2+1 95 M2 ?K? ASANS?RL? ARAKAT hepsiemlak'ta! Antalya Kepez S?t??ler Emlak??dan Kiral?k 110 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,6000,95,63
335,Arapsuyu,Konyaalt?,335,3,39849009,15,36000,09:43.6,52:12.2,30.64806925,36.87289402,7,2038,11038,165,3,1,2,Antalya Konyaalt? Arapsuyu'nda e?yal? kiral?k 3+1 daire hepsiemlak'ta! Antalya Konyaalt? Arapsuyu Emlak??dan Kiral?k 175 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,36000,165,218
1489,Y?kseli?,Kepez,1489,3,39897879,15,8500,11:14.8,26:24.8,30.693512,36.912888,7,2037,11070,80,2,1,4,Dokuma Y?kseli? Mah. Kiral?k E?yal? 2+1 Daire hepsiemlak'ta! Antalya Kepez Y?kseli? Emlak??dan Kiral?k 95 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,8500,80,106
1491,G?zeloba,Muratpa?a,1491,3,39877106,15,20000,43:58.3,38:10.0,30.79029355,36.85474935,7,2039,11047,90,2,1,8,E?YALI K?RALIK DA?RE hepsiemlak'ta! Antalya Muratpa?a G?zeloba Emlak??dan Kiral?k 110 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20000,90,222
1493,Uncal?,Konyaalt?,1493,3,39897858,15,35000,08:17.1,20:49.2,30.625991,36.882191,7,2038,11077,150,3,1,13,KONYAALTI UNCALI DA E?YALI K?RALIK DEN?Z MANZARALI DA?RE hepsiemlak'ta! Antalya Konyaalt? Uncal? Emlak??dan Kiral?k 160 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,35000,150,233
339,?irinyal?,Muratpa?a,339,3,39753782,15,11500,27:58.0,00:00.0,30.73388772,36.86284762,7,2039,11160,135,2,1,5,??EMLAK A?KINDAN??YABANCIYA UYGUN K?RALIK DA?RE????R?NYALI MAH. hepsiemlak'ta! Antalya Muratpa?a ?irinyal? Emlak??dan Kiral?k 150 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,11500,135,85
1465,Hurma,Konyaalt?,1465,3,39899978,15,11000,08:28.5,15:54.0,30.59426027,36.85349296,7,2038,11035,140,3,1,10,HURMA. K?RALIK 3+1 hepsiemlak'ta! Antalya Konyaalt? Hurma Emlak??dan Kiral?k 150 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,11000,140,78
947,Arapsuyu,Konyaalt?,947,3,39759275,15,25000,38:31.3,36:07.8,30.65620981,36.87364542,7,2038,11038,70,1,1,6,E?YALI DEN?Z MANZARAL? 1+1 HAVUZLU S?TE hepsiemlak'ta! Antalya Konyaalt? Arapsuyu Emlak??dan Kiral?k 75 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,25000,70,357
387,Fener,Muratpa?a,387,3,39754095,15,9999,09:37.1,10:16.1,30.75774282,36.85845801,7,2039,11177,100,3,1,8,?zg?rl?k Bulvar?nda 3+1 Kiral?k (F?YAT D??T?!) hepsiemlak'ta! Antalya Muratpa?a Fener Emlak??dan Kiral?k 110 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,9999,100,99
985,Demircikara,Muratpa?a,985,3,39720577,15,25000,32:25.8,00:00.0,30.72292267,36.88248763,7,2039,11045,155,3,1,7,KIRCAM? S?TEDE DEN?ZE YAKIN E?YALI K?RALIK 3+1 DA?RE hepsiemlak'ta! Antalya Muratpa?a Demircikara Emlak??dan Kiral?k 165 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,25000,155,161
423,Alt?nkum,Konyaalt?,423,1,39824898,15,15000,08:01.0,12:06.0,30.63968991,36.86711361,7,2038,11037,55,1,0,4,ALTIKUM KONYAALTI SAH?L?NE 5 DK. MESAFEDE E?YALI 1+0 K?RALIK DA?RE hepsiemlak'ta! Antalya Konyaalt? Alt?nkum Emlak??dan Kiral?k 65 m2 St?dyo Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,55,272
372,P?narba??,Konyaalt?,372,3,39692460,14,25000,16:23.3,57:12.3,30.65373495,36.88695264,7,2038,11073,82,2,1,4,ANTALYA KONYAALTI PINARBA?I E?YALI K?RALIK 2+1 DA?RE hepsiemlak'ta! Antalya Konyaalt? P?narba?? Emlak??dan Kiral?k 90 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,25000,82,304
717,Yeni,Kepez,717,3,39833046,14,10000,08:11.1,16:03.1,30.71362433,36.91999315,7,2037,11091,85,2,1,3,TRAMVAYA ADIM MESAFEDE 2+1 FULL E?YALI K?RALIK DA?RE hepsiemlak'ta! Antalya Kepez Yeni Emlak??dan Kiral?k 90 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,10000,85,117
534,Toros,Konyaalt?,534,3,39038051,14,30000,06:40.9,33:15.4,30.64980102,36.88606456,7,2038,11074,126,3,1,5,?l Sa?lik Md Arkas? hepsiemlak'ta! Antalya Konyaalt? Toros Emlak??dan Kiral?k 136 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,30000,126,238
354,Kanal,Kepez,354,1,39842576,14,4000,59:04.0,44:16.7,30.674496,36.92332342,7,2037,11072,75,2,1,3,KANAL'DA TRAMVAYA 5dk MESAFEDE DUBLEX?N ?ATI KATI 2+1 K?RALIK (SADECE BAYANA K?RAL?K) hepsiemlak'ta! Antalya Kepez Kanal Emlak??dan Kiral?k 85 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,4000,75,53
352,G?zeloba,Muratpa?a,352,3,39729763,14,15000,39:05.5,00:00.0,30.79354672,36.85983744,7,2039,11047,120,2,1,7,G?ZELOBA ?KAMETE UYGUN 2+1 ?OK GEN?? AYRI MUTFAKLI K?RALIK hepsiemlak'ta! Antalya Muratpa?a G?zeloba Emlak??dan Kiral?k 130 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,15000,120,125
84,??gen,Muratpa?a,84,3,39867714,14,20000,07:17.3,37:56.2,30.69673683,36.89357065,7,2039,11060,110,2,1,4,Mobilyal? Dubleks hepsiemlak'ta! Antalya Muratpa?a ??gen Sahibinden Kiral?k 125 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,20000,110,181
270,Y?kseli?,Kepez,270,3,39866139,14,14250,01:05.9,07:39.2,30.69507841,36.91218155,7,2037,11070,100,2,1,4,Y?KSEL?? ONAY HAMAMI KAR?ISI FULL E?YALI ARAKAT 2+1 GEN?? DA?RE hepsiemlak'ta! Antalya Kepez Y?kseli? Emlak??dan Kiral?k 110 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,14250,100,142
1175,Yenig?n,Muratpa?a,1175,3,39312783,13,8000,39:51.3,00:00.0,30.71951979,36.89580565,7,2039,11194,90,2,1,3,"Mobilyal?, G?venlikli, 2+1, Bah?e Kat? hepsiemlak'ta! Antalya Muratpa?a Yenig?n Emlak??dan Kiral?k 105 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!",TRUE,,TRUE,8000,90,88
1614,Uncal?,Konyaalt?,1614,3,39527180,13,10000,45:35.4,26:16.9,30.63269706,36.87950112,7,2038,11077,90,2,1,7,Antalya konyaalt? Uncal? da K?RALIK 2+1 Residance daire hepsiemlak'ta! Antalya Konyaalt? Uncal? Emlak??dan Kiral?k 110 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,10000,90,111
371,Liman,Konyaalt?,371,3,39861123,13,15000,04:23.1,18:25.6,30.60828754,36.85339984,7,2038,11034,85,2,1,4,konyaalti liman denize yak?n ayr? mutfak e?yal? geni? 2+1 hepsiemlak'ta! Antalya Konyaalt? Liman Emlak??dan Kiral?k 95 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,85,176
369,Arapsuyu,Konyaalt?,369,3,39867831,13,30000,20:21.9,27:53.3,30.653523,36.875054,7,2038,11038,180,3,1,9,3+1 E?YALI DEVREN K?RALIK FUL DEN?Z MANZARALI hepsiemlak'ta! Antalya Konyaalt? Arapsuyu Emlak??dan Kiral?k 220 m2 3+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,30000,180,166
122,Sar?su,Konyaalt?,122,3,39843373,13,15000,22:28.8,29:25.1,30.59679,36.845035,7,2038,11196,60,1,1,4,HAVUZLU A?IK OTOPARKLI S?TEDE GEN?? 1+1 K?RALIK DA?RE hepsiemlak'ta! Antalya Konyaalt? Sar?su Emlak??dan Kiral?k 70 m2 1+1 Daire ilan?n?n detaylar? i?in t?klay?n!,TRUE,,TRUE,15000,60,250
407,G?zelba?,Muratpa?a,407,3,39797071,13,11000,09:38.9,57:56.7,30.79978187,36.86883716,7,2039,11048,100,2,1,2,G?zelba?'da 2+1 Kiral?k Daire hepsiemlak'ta! Antalya Muratpa?a G?zelba? Emlak??dan Kiral?k 110 m2 2+1 Daire ilan?n?n detaylar? i?in t?klay?n!,FALSE,,FALSE,11000,100,110
